cluster,lang,mapped_product,predict_product,product_name,question,subproduct_id,subproduct_name,verification
Cards,kaz,Cards,Cards,Карты,#bccpay картасы бойынша тегін аударымдар шарттары қандай?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,BCC.KZ жүйесінде #GoldCard картасымен Western Union арқылы төлем жасаудың лимиттері қандай?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,Карта #bccpay қалай шығарылады?,54,bccpay_2_0,1
Avtokredit,kaz,Credits,Avtokredit,Кредиты,Автосалоннан жаңа авто несиесі бойынша қандай қамтамасыз ету түрі талап етіледі?,27,Avto_avtosalon,0
Cards,kaz,Cards,Cards,Карты,#bccpay картасы арқылы мобильді операторларға толықтыру лимиті қандай?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,Қазақстан Республикасында тұруға ықтияр хаты жоқ шетел азаматтары үшін #bccpay картасының жарамдылық мерзімі қандай?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay (2.0) картасымен картадан картаға аударым шектеулері қандай?,54,bccpay_2_0,1
Avtokredit,kaz,Credits,Avtokredit,Кредиты,Автосалоннан жаңа автокөлікті сақтандыру талабы болған жағдайда қандай құжаттар қажет?,27,Avto_avtosalon,0
Others,kaz,Cards,Cards,Карты,Стипендия картасын қалай ашамын,2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасының жылдық қызмет көрсету шарттары қандай?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасы бойынша картадан картаға (P2P) бір реттік аударымның лимиті қандай?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,Карта #bccpay (2.0) бойынша шетелдік банкке ақша аудару қалай жүзеге асырылады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасына қандай шоттарды қосуға болады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay (2.0) картасымен интернет-төлемдерге лимит қандай?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay (2.0) картасынан Қазақстан Республикасынан тыс жерлердегі банкоматтардан қолма-қол ақша алу лимиті қандай?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасымен шет елдердегі банкоматтардан қолма-қол ақша алу лимиті қандай?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасы бойынша картадан картаға (P2P) аударымдардың тәуліктік және айлық лимиттері қандай?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасымен банкоматтар арқылы төлем жасау комиссиясы қанша?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#bccpay (2.0) картасы арқылы STEAM ойындарын сатып алу лимиті қандай?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,18 жасқа толмағандарға #bccpay картасын қалай рәсімдеуге болады?,54,bccpay_2_0,1
Others,kaz,Deposits,Deposits,Депозиты,Чемпион депозитін ашу үшін қандай құжаттар қажет?,9,Champion,1
Cards,kaz,Cards,Cards,Карты,Жинақталған кэшбэкті #bccpay картасынан қалай аударылады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,«Comfort» Қызметтер пакеті бойынша несиелік лимитті пайдалану комиссиясы қандай?,1233,Pakety_uslug,1
Cards,kaz,Cards,Cards,Карты,"""Comfort"" Қызметтер пакеті #картакарта бойынша қандай жеңілдік кезеңін ұсынады?",1233,Pakety_uslug,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасы қандай байланыссыз төлем функцияларын ұсынады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay  картасын қалай толықтыруға болады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасы бойынша BCC.KZ жүйесінде аударымдар үшін комиссиялар қандай?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,BCC.KZ жүйесінде #GoldCard картасымен басқа мобильді операторларға төлем жасаудың лимиттері қандай?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,Банк бөлімшесі арқылы #bccpay картасын жабу мерзімі қандай?,54,bccpay_2_0,1
Cards,kaz,Deposits,Deposits,Депозиты,"""Чемпион"" депозитін ашу үшін қанша ақша қажет?",9,Champion,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасы үшін PIN-кодты СМС арқылы қалай орнатуға болады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,"""Private+"" Қызметтер пакеті аясында #IronCard және #TravelCard карталары қалай шығарылады?",1233,Pakety_uslug,1
Deposits,kaz,Deposits,Deposits,Депозиты,Чемпион депозитін қалай толтыруға болады?,9,Champion,1
Cards,kaz,Cards,Cards,Карты,bcc.kz 3.0-дағы #bccpay (2.0) + #картакарта картасымен қандай кэшбэк жағдайлары бар?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасынан кэшбэк қалай пайдаланылады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,bcc.kz 4.0-да #bccpay (2.0) картасымен сүйікті категорияларда қандай кэшбэк алуға болады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасымен bcc.kz 3.0-да максималды кэшбэк қанша алуға болады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay картасымен bcc.kz мобильді қосымшасында серіктестерден қандай кэшбэк мөлшерлемелері қолжетімді?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#bccpay (2.0) картасымен bcc.kz 4.0-да неше кэшбэк категориясын таңдауға болады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,BCC.KZ 3.0 жүйесінде #bccpay картасынан кэшбэк қалай пайдаланылады?,54,bccpay_2_0,1
Cards,kaz,Cards,Cards,Карты,#Үлкенгеқұрмет картасына BCC.KZ арқылы пин-кодты қалай орнатуға болады?,8,UlkengeKurmet,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасының жылдық қызметтеріне коммиссия қанша?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасы бойынша кешбэк қандай сатып алуларға беріледі?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#TravelCard картасы бойынша қанша кэшбэк есептеледі?,6,TravelCard,1
Cards,kaz,Cards,Cards,Карты,#TravelCard картасы бойынша кэшбэк қалай есептеледі?,6,TravelCard,1
Cards,kaz,Cards,Cards,Карты,#TravelCard картасының кэшбэк мөлшері қандай?,6,TravelCard,1
Cards,kaz,Cards,Cards,Карты,#TravelCard картасы бойынша кэшбэк қандай операцияларға есептеледі?,6,TravelCard,1
Cards,kaz,Cards,Cards,Карты,#TravelCard картасы бойынша Duty Free дүкендер желісіндегі кэшбэк қалай есептеледі?,6,TravelCard,1
Ipoteka,kaz,Credits,Avtokredit,Кредиты,Жеңілдетілген автонесие шарттары қандай?,26,Lgotnoe_avtokredit,0
Cards,kaz,Cards,Cards,Карты,#GoldCard картасымен STEAM-да ойындар сатып алудың шектері қандай?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасы бойынша кешбэк бағдарламасы қай уақытқа дейін әрекет етеді?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасы бойынша кешбэк қандай процент мөлшерінде беріледі?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,UnionPay #GoldCard картасы бойынша айына қанша ең көп кешбэк алуға болады?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,"""Private"" Қызметтер пакеті аясында #IronCard картасының артықшылықтары қандай?",1233,Pakety_uslug,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасын алу үшін қандай құжаттар қажет?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасын алудың мерзімі қандай?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,UnionPay #GoldCard картасын қалай жабуға болады?,44,GoldCard,1
Cards,kaz,Deposits,Deposits,Депозиты,Чемпион депозитінен ішінара ақша шешіп ала аламын ба?,9,Champion,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасына есепшотты қай валюталарда ашуға болады?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасын қай жерде пайдалануға болады?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасын қайда ашуға болады?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасын шығару құны қандай?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасы бойынша кешбэк қандай аумақтарға қолданылмайды?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасын банк ЦентрКредит арқылы қалай толтыруға болады?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#GoldCard картасы үшін қашықтықтан қызмет көрсететін сайт қандай?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,"""Private"" Қызметтер пакеті бойынша тегін қызмет алу үшін қандай шарттарды орындау қажет?",1233,Pakety_uslug,1
